9.292541980743408203e+00
8.893535852432250977e+00
3.937422752380371094e+00
3.571532964706420898e+00
3.228083133697509766e+00
3.092139959335327148e+00
3.268296003341674805e+00
3.889041900634765625e+00
4.058144092559814453e+00
3.596179008483886719e+00
3.028921842575073242e+00
3.211878061294555664e+00
3.382695198059082031e+00
2.966687917709350586e+00
3.964025735855102539e+00
3.683378934860229492e+00
3.155088901519775391e+00
4.074198007583618164e+00
3.437299251556396484e+00
3.110419988632202148e+00
3.821346044540405273e+00
3.399896144866943359e+00
3.012193202972412109e+00
3.179006338119506836e+00
3.196230888366699219e+00
3.033220052719116211e+00
3.324790000915527344e+00
3.158142089843750000e+00
3.253769874572753906e+00
3.460924148559570312e+00
