-4.793714505029496586e-01,7.731180836713732463e-01,1.069671892345155806e+00,-5.932628884701193206e-01,-8.998434549969421825e-01,1.825897580562176603e-01,-1.030890619267629704e+00,1.258866538067545227e+00,1.398272094107808616e+00,-4.873950313416756663e-01,1.027418456784552570e+00,-8.712692018143675110e-01,-5.710949045447546446e-01,-2.110797833064942119e-01,5.247898051121719920e-01,-1.002651682163656410e+00,5.349465898160264965e-01,2.252792450456698320e-02,-4.224671649593338962e-01,-8.675634622673682461e-01,1.554045273459278453e+00
2.135381915876775505e+00,7.084634100370654775e-01,-5.225476667879902504e-02,-1.441518000452301773e-01,-7.531437225378341260e-01,5.460761490108091420e-01,1.083694093459574237e+00,1.704507050009577418e-01,1.404477882401127475e+00,6.533176985261887060e-01,-1.908668838503526505e-02,8.265399879260565408e-01,6.622699777103978613e-01,-3.585561493363343954e-01,-5.432002830031855689e-01,4.271753487620248424e-01,2.482061033668787331e-01,-6.548890540856991960e-01,1.166570963059914146e+00,8.774202649147815336e-01,3.340426903742512721e-01
8.280052326869129509e-01,1.211092737318510748e+00,1.969517006689504024e-01,-8.986872084841232011e-01,-4.413877374632338424e-02,-1.429455654674252063e+00,7.652794381055652573e-02,3.968516295605312161e-01,1.660918366939759361e+00,-1.465394109750573159e+00,-4.648347119870385735e-01,-2.071164104117907412e-01,2.826621891114310461e-02,-7.102847864209541617e-01,-2.117825776446350672e-01,-2.239726315112527122e-01,9.704841544240111473e-01,-1.275561253421095165e+00,-1.609459501552023220e+00,-5.654373665183993758e-01,1.417197742736758581e+00
-4.793714505029496586e-01,5.875722347572298609e-01,-4.794754399837444225e-01,-1.469016611487664381e+00,-1.771534408174906705e+00,-1.106311759338359124e+00,-3.271497119046569146e-01,-1.315899900266065681e-01,2.523443213790123596e-01,5.863192956883346296e-01,6.135924427998649122e-01,-1.447353398405143654e+00,-9.637816765136117958e-01,-2.850215287160385302e-01,-6.614559421412010698e-01,-1.448387167029075107e+00,4.883189212584953531e-01,-6.987817829047486828e-01,-1.245703785499425065e+00,-3.968238696185920067e-01,3.340426903742512721e-01
-4.793714505029496586e-01,-1.458212584531473510e+00,1.416553992126292405e+00,1.447454249568450591e+00,1.853968819159249382e+00,9.752192701254556173e-01,-9.327462085087626642e-01,8.167994207835014286e-01,-1.266090423129143439e+00,-2.397797376113376400e-01,6.445488653463937734e-01,-1.801393004192347158e+00,-2.551191229720332743e+00,8.074231238403241084e-01,1.770552697323494407e+00,-6.846196415639833610e-01,-1.958941624932850845e+00,9.578570620521696943e-01,-2.310167880895440951e-01,1.305044771142766846e+00,-1.385454374656532650e+00
-4.793714505029496586e-01,3.193605286808937627e-01,-9.802906691024261265e-01,2.487543278917730305e+00,2.149839677525462900e+00,1.681043843940153382e+00,4.420607045994597861e-01,-1.256630825179761546e+00,-5.459291512742335539e-02,1.885119350971073304e+00,1.631601683662199931e-01,1.004137305796771518e+00,9.353880816656569008e-01,-1.129922148628182077e+00,-2.747506241518709036e-01,-1.275401498136927936e+00,2.202541967613990681e-01,-1.649987702623342215e-03,2.093190787109695805e-01,3.850669870891048063e-01,-1.988446200100923156e-01
-4.793714505029496586e-01,-1.777226252685195407e+00,-1.823515726307567864e+00,-1.833214922412036652e+00,-1.793413195993751597e+00,-1.561147483693303917e+00,-2.586056721549614856e+00,-1.256630825179761546e+00,-6.998134679818029946e-01,-6.116073248683643326e-01,-2.077522917420135951e-01,1.794685457755596625e+00,1.888597602522582797e+00,1.369946479121920468e+00,-1.165311877115700501e+00,2.593511352958791871e+00,-1.265653544852074708e+00,1.774365291276282397e+00,4.007694555807572168e-01,-9.695115892824955894e-01,8.429544940138218589e-02
-1.786748133692812157e+00,-2.012515803397700420e+00,1.124628730115949216e+00,9.247299534691011402e-02,7.575307646127167338e-01,-2.636592787273928096e-01,1.746802473188683091e+00,5.593180769792687190e-01,-1.512308194753058110e+00,-1.868003840715642516e+00,6.348490405305530215e-01,-1.527522697554930531e+00,-9.440341944784155226e-01,1.804135829209709385e+00,9.811124512942184239e-01,9.493501459010378341e-01,-1.254745928899126728e+00,2.225250048750170517e+00,1.128280887685955580e+00,-5.654373665183993758e-01,-5.257058421411506810e-01
-4.793714505029496586e-01,-1.591012300167329752e+00,-3.682886981993479525e-01,3.425743298820638216e-01,6.142256953074743953e-01,-8.951983761342903190e-01,-5.509767980142966648e-01,4.540328973552084091e-01,-1.164519518192223213e+00,5.055721250545285317e-01,2.429687749689873055e-01,8.493741989509494550e-01,7.184079637040434729e-01,1.306856740510198955e+00,-1.004309813670835716e+00,2.296337791794069716e+00,-1.448932377330706567e+00,1.519850375910262397e+00,8.985404354422090734e-01,-5.547861404369971439e-01,-1.988446200100923156e-01
8.280052326869129509e-01,-1.568485047655355721e-02,-5.634759676969367526e-01,-6.319176485880288741e-02,4.332674726837126289e-01,-1.109453286087827895e+00,7.544645859221420503e-01,-1.256630825179761546e+00,-2.888766922022776087e-02,1.798818036548652133e+00,1.223897646311820908e-01,4.402360641576115730e-01,4.265022805123679928e-01,-3.430717676905399305e-01,3.490438785914793396e-01,-8.656961770392196387e-01,-1.889645235576349891e-01,-1.860412023076010446e-01,8.411053223812728907e-01,-5.654373665183993758e-01,3.340426903742512721e-01
-4.793714505029496586e-01,6.601458226355576553e-01,-1.487508658181420529e+00,3.529060639706113056e-01,7.385534281358967224e-02,3.692983336952870288e-01,-9.755153844441771804e-01,-7.510151924950709823e-01,5.462178258297586270e-02,-1.552211095956949893e-01,5.862288564285950132e-01,3.873114934927591735e-01,5.886945525052176276e-01,7.199493957258920954e-03,-1.510867377724989247e+00,-9.141102024333008780e-01,7.968541959284733966e-01,-6.041688321886437008e-01,-2.693068634635027991e-01,-2.912594311724804874e-01,8.429544940138218589e-02
-4.793714505029496586e-01,5.753329964298979915e-01,3.251147301027754177e-01,-7.380654939329099884e-01,-5.439753921422415539e-01,-5.195528007121777980e-01,8.518001521737459392e-01,4.208777654132937474e-01,1.280675113613870542e+00,-5.141667448447815314e-01,-2.402355996478828803e-01,2.166704672570181067e-01,4.711330511564008616e-01,7.359079188320262199e-01,-1.296916940552889363e-01,6.615069802237577568e-01,3.661245152823885962e-02,-1.499628844131232486e-01,-6.713526548900591306e-01,-2.726254542939245407e-01,1.113766601902422382e+00
2.135381915876775505e+00,1.455776379252678332e+00,1.220987633065033773e+00,1.869814183332804136e-01,-1.876840536431341466e-01,5.617706062882150686e-01,2.061742948673222386e+00,1.229120886368043397e+00,1.678850684438406571e+00,5.939509383297675305e-01,5.740417017929488885e-01,3.127104514894402665e-01,2.331769182927384276e-01,-1.439609945058882401e+00,1.560844856445873508e-01,-5.601327018573550864e-01,1.274230535865048086e+00,-8.773827685943089705e-01,1.051700736938040226e+00,6.819150778423406223e-01,3.340426903742512721e-01
-4.793714505029496586e-01,-8.314039290342359889e-01,1.779745854408448513e-01,-1.758149300810761151e+00,-1.483966798939097442e+00,-1.910866649168143860e+00,1.184611716526958458e-01,7.574695046474291815e-02,-9.438381217464860695e-01,1.043101847917386804e+00,-3.025191706664474567e-01,-3.564991478385333146e-01,-8.674095532252525109e-02,3.858137348550781387e-01,2.031456683334844637e-01,-3.416869582160904084e-01,-9.017416395832938969e-01,-1.808444331199689226e-01,4.007694555807572168e-01,-1.765378276143005021e+00,5.574492102213791656e-01
8.280052326869129509e-01,-7.515232303601362407e-01,-1.271824785308435679e+00,-7.609448957974220829e-01,-4.518565669627339632e-01,-6.638441957378388159e-01,-9.966795530055597152e-02,-1.256630825179761546e+00,6.040339745790238579e-01,-7.074498846505142824e-01,-3.293371077441311495e-02,3.572435501087820216e-03,-6.065337945920635078e-04,4.109149102542109522e-01,-7.479118849713431993e-01,6.377066649187368430e-01,-7.502791685856936565e-01,6.930556090885927611e-01,-5.564824287681855441e-01,6.621509614167158109e-01,8.429544940138218589e-02
